project,id,family,category,pattern,flags,baseline,old_ms,new_ms,change_pct,saved_ms,ci_low_pct,ci_high_pct,median_faster,at_least_5pct_faster,interval_supports_gain,clear_gain,clear_regression,interval_inconclusive
vllm,env_vars,alternation,character class / repetition,\b(VLLM|CUDA)_[A-Z0-9_]+\b,,hash,18.045625,17.909584,-0.7538724760156712,0.1360410000000023,-3.7299336935332605,2.9653715746762233,True,False,False,False,False,True
vllm,env_vars,alternation,character class / repetition,\b(VLLM|CUDA)_[A-Z0-9_]+\b,,english,17.486333,17.909584,2.420467458786235,-0.4232510000000005,-2.038139059996469,7.480826846644417,False,False,False,False,False,True
vllm,env_vars,alternation,character class / repetition,\b(VLLM|CUDA)_[A-Z0-9_]+\b,,chromium_all,17.724917,17.909584,1.0418497305234142,-0.18466699999999747,-2.7914377404319124,5.306317320044607,False,False,False,False,False,True
vllm,cuda_call,structural_regex,escaped punctuation,\btorch\.cuda\.[a-z_]+\(,,hash,9.147917,8.82525,-3.5272182727499546,0.32266699999999915,-6.318631971796373,0.4406107317332708,True,False,False,False,False,True
vllm,cuda_call,structural_regex,escaped punctuation,\btorch\.cuda\.[a-z_]+\(,,english,8.987125,8.82525,-1.8011878103397994,0.1618750000000002,-6.007420118765506,2.6334579258789237,True,False,False,False,False,True
vllm,cuda_call,structural_regex,escaped punctuation,\btorch\.cuda\.[a-z_]+\(,,chromium_all,8.978708,8.82525,-1.7091323161416816,0.15345799999999876,-4.090318650146507,2.358161159866845,True,False,False,False,False,True
vllm,config_assignment,alternation,optional whitespace,\bmax_(model_len|num_seqs)[ \t]*=,,hash,11.726209,11.64525,-0.6904106860111447,0.080959,-5.898914064631489,4.681324030965328,True,False,False,False,False,True
vllm,config_assignment,alternation,optional whitespace,\bmax_(model_len|num_seqs)[ \t]*=,,english,12.527208,11.64525,-7.040339714962817,0.8819579999999991,-9.885959628538465,-2.1674259382527095,True,True,True,True,False,False
vllm,config_assignment,alternation,optional whitespace,\bmax_(model_len|num_seqs)[ \t]*=,,chromium_all,12.98325,11.64525,-10.305586043556115,1.3379999999999992,-12.75213900471569,-5.246435178164333,True,True,True,True,False,False
vllm,raise_error,structural_regex,wildcard,raise[ \t]+\w*Error\(,,hash,19.244416,20.530125,6.680945787079229,-1.2857090000000007,1.7134899318903107,8.817878249807887,False,False,False,False,True,False
vllm,raise_error,structural_regex,wildcard,raise[ \t]+\w*Error\(,,english,21.2745,20.530125,-3.4989071423535134,0.744374999999998,-5.821720839502687,-1.7105783919716178,True,False,True,False,False,False
vllm,raise_error,structural_regex,wildcard,raise[ \t]+\w*Error\(,,chromium_all,21.05225,20.530125,-2.4801387025139787,0.5221249999999991,-4.82747449797527,-0.7616917012890245,True,False,True,False,False,False
vllm,todo_comment,alternation,anchor / wildcard,^[ \t]*#.*\b(TODO|FIXME)\b,,hash,10.73625,10.987791,2.342913028291993,-0.25154099999999957,-0.6152296937675383,7.817686639168264,False,False,False,False,False,True
vllm,todo_comment,alternation,anchor / wildcard,^[ \t]*#.*\b(TODO|FIXME)\b,,english,10.940666,10.987791,0.4307324618080699,-0.04712499999999942,-2.3954166085080497,6.045579444667504,False,False,False,False,False,True
vllm,todo_comment,alternation,anchor / wildcard,^[ \t]*#.*\b(TODO|FIXME)\b,,chromium_all,10.898875,10.987791,0.815827321627216,-0.08891599999999933,-5.197516040176486,5.998303478345024,False,False,False,False,False,True
vllm,return_none,structural_regex,both anchors,^[ \t]*return[ \t]+None[ \t]*$,,hash,31.123083,31.192416,0.22277034701221332,-0.06933300000000031,-2.2420600913600097,3.6735269809913484,False,False,False,False,False,True
vllm,return_none,structural_regex,both anchors,^[ \t]*return[ \t]+None[ \t]*$,,english,31.327834,31.192416,-0.43226097278221687,0.13541799999999782,-2.2434039291252095,2.5225246089185083,True,False,False,False,False,True
vllm,return_none,structural_regex,both anchors,^[ \t]*return[ \t]+None[ \t]*$,,chromium_all,31.107042,31.192416,0.2744523249751607,-0.08537400000000162,-5.1712349865495,3.046832097850838,False,False,False,False,False,True
vllm,quoted_device,alternation,quote character class,"[\""'](?:cuda|cpu|rocm)[\""']",,hash,12.022417,12.297292,2.2863539003845856,-0.27487499999999976,-2.451836427472698,6.4497818888947345,False,False,False,False,False,True
vllm,quoted_device,alternation,quote character class,"[\""'](?:cuda|cpu|rocm)[\""']",,english,12.5535,12.297292,-2.0409288246305723,0.2562079999999991,-5.311268364561128,3.1827333659954826,True,False,False,False,False,True
vllm,quoted_device,alternation,quote character class,"[\""'](?:cuda|cpu|rocm)[\""']",,chromium_all,12.459375,12.297292,-1.3008918986706752,0.1620829999999991,-4.803912075142824,3.302269718287798,True,False,False,False,False,True
vllm,icase_sampling,ignore_case,ignore case,\bSamplingParams\b,-i,hash,11.284417,12.028709,6.595750582418214,-0.7442919999999997,1.9861133537865339,10.428553593722123,False,False,False,False,True,False
vllm,icase_sampling,ignore_case,ignore case,\bSamplingParams\b,-i,english,12.720375,12.028709,-5.437465483525461,0.6916660000000014,-8.350987286802948,-1.2450820501406334,True,True,True,True,False,False
vllm,icase_sampling,ignore_case,ignore case,\bSamplingParams\b,-i,chromium_all,12.605625,12.028709,-4.576655263027418,0.5769160000000007,-7.7121041025996036,-0.38645224048738935,True,False,True,False,False,False
vllm,icase_platform,ignore_case,ignore case / alternation,\b(cuda|rocm)\b,-i,hash,25.389208,25.738334,1.375096064438086,-0.34912599999999827,-2.608582882769195,4.311153229767739,False,False,False,False,False,True
vllm,icase_platform,ignore_case,ignore case / alternation,\b(cuda|rocm)\b,-i,english,25.855625,25.738334,-0.45363823152603233,0.11729100000000159,-3.261541734148754,3.1689673785097794,True,False,False,False,False,True
vllm,icase_platform,ignore_case,ignore case / alternation,\b(cuda|rocm)\b,-i,chromium_all,25.626459,25.738334,0.43656050958893466,-0.11187499999999773,-2.8801296136177768,3.4166228147706867,False,False,False,False,False,True
vllm,icase_todo,ignore_case,ignore case / alternation,\b(TODO|FIXME)\b,-i,hash,11.631542,11.560708,-0.6089820249112199,0.07083399999999962,-4.089659400372215,1.8081552718241634,True,False,False,False,False,True
vllm,icase_todo,ignore_case,ignore case / alternation,\b(TODO|FIXME)\b,-i,english,11.4575,11.560708,0.9007898756273169,-0.10320800000000041,-2.9877851674497746,3.31949443903643,False,False,False,False,False,True
vllm,icase_todo,ignore_case,ignore case / alternation,\b(TODO|FIXME)\b,-i,chromium_all,11.468375,11.560708,0.805109703859519,-0.092333,-3.7443491794611816,5.498039215686279,False,False,False,False,False,True
