experiment,step,commit,changed_files,target_source_bytes,variant,wall_ms,base_mib,middle_mib,segments,base_merged
baseline-100.json,45,8340fe1bb99c187ebec08ad03bbe0d06b45d1d40,4,36817,manual,59.108542,60.44817352294922,9.729837417602539,9,False
baseline-100.json,45,8340fe1bb99c187ebec08ad03bbe0d06b45d1d40,4,36817,main,75.936375,61.11036777496338,1.0046148300170898,6,False
baseline-100.json,46,31a8a266622781917cef482d01db415cfa3cbd92,6,132539,main,73.625125,61.11036777496338,1.2075271606445312,7,False
baseline-100.json,46,31a8a266622781917cef482d01db415cfa3cbd92,6,132539,manual,83.051708,60.44817352294922,9.87952995300293,8,False
baseline-100.json,47,07ee97e0230e0ff8759cdc95a1bb09ba2e462720,1,9325,manual,57.698166,60.44817352294922,9.90495491027832,9,False
baseline-100.json,47,07ee97e0230e0ff8759cdc95a1bb09ba2e462720,1,9325,main,75.620916,61.11036777496338,1.2329521179199219,8,False
baseline-100.json,48,a69e75b9b6d6a26d90b6790e2eb75b3419a47c16,16,258203,main,849.3609170000001,61.18578052520752,0.0,1,False
baseline-100.json,48,a69e75b9b6d6a26d90b6790e2eb75b3419a47c16,16,258203,manual,103.715125,60.44817352294922,9.742676734924316,7,False
baseline-100.json,49,a85d0738da311ce4ad5814787e61a12826e232df,2,38065,manual,55.645334,60.44817352294922,9.80893325805664,8,False
baseline-100.json,49,a85d0738da311ce4ad5814787e61a12826e232df,2,38065,main,74.975042,61.18578052520752,0.06625652313232422,2,False
baseline-100.json,50,f19431e5c8634cd0d1641d3f7f4a01043f0eddab,2,39494,main,71.823834,61.18578052520752,0.1367321014404297,3,False
baseline-100.json,50,f19431e5c8634cd0d1641d3f7f4a01043f0eddab,2,39494,manual,58.879625,60.44817352294922,9.879408836364746,9,False
baseline-100.json,51,5e729d84eb4c91411172f2245c37cf05579ea5b9,10,54131,manual,67.184542,60.44817352294922,9.977044105529785,8,False
baseline-100.json,51,5e729d84eb4c91411172f2245c37cf05579ea5b9,10,54131,main,77.614791,61.18578052520752,0.24829483032226562,4,False
baseline-100.json,52,131e0285f60faad78a13ae79573b7b38ddb52a85,1,4477,main,73.99095799999999,61.18578052520752,0.2683525085449219,5,False
baseline-100.json,52,131e0285f60faad78a13ae79573b7b38ddb52a85,1,4477,manual,61.843208,60.44817352294922,9.997101783752441,9,False
baseline-100.json,53,6a039f465e3770192085e551f642c7a218797d2d,4,97949,manual,69.00358299999999,60.44817352294922,10.155965805053711,8,False
baseline-100.json,53,6a039f465e3770192085e551f642c7a218797d2d,4,97949,main,77.014416,61.18578052520752,0.4725933074951172,6,False
baseline-100.json,54,99a1ab8e4c9fa21cafdd460ac826a445052ac1eb,1,56991,main,76.163334,61.18578052520752,0.5300607681274414,7,False
baseline-100.json,54,99a1ab8e4c9fa21cafdd460ac826a445052ac1eb,1,56991,manual,59.9885,60.44817352294922,10.213433265686035,9,False
baseline-100.json,55,8ad2076c4a0e2a7e5ccf5b11455f737430ad12db,14,287276,manual,72.29325,60.44817352294922,10.696651458740234,9,False
baseline-100.json,55,8ad2076c4a0e2a7e5ccf5b11455f737430ad12db,14,287276,main,84.773292,61.18578052520752,1.016737937927246,8,False
baseline-100.json,56,761c5861e34edb52c290e3171feb3763732ba8ca,3,118644,main,845.51375,61.22192192077637,0.0,1,False
baseline-100.json,56,761c5861e34edb52c290e3171feb3763732ba8ca,3,118644,manual,74.965,60.44817352294922,10.85771369934082,9,False
baseline-100.json,57,1ff5edb02327583cd9c88f6bda3c485dbd504938,1,6714,manual,75.365875,60.44817352294922,10.73979377746582,8,False
baseline-100.json,57,1ff5edb02327583cd9c88f6bda3c485dbd504938,1,6714,main,77.844167,61.22192192077637,0.023775100708007812,2,False
baseline-100.json,58,8cd95f7de70df6ff15002168a048891c708428fd,3,205368,main,77.19316699999999,61.22192192077637,0.27492237091064453,3,False
baseline-100.json,58,8cd95f7de70df6ff15002168a048891c708428fd,3,205368,manual,63.943583,60.44817352294922,10.990941047668457,9,False
baseline-100.json,59,701a7444909d1ef1521f71abca56ed3448cc89fb,1,12116,manual,63.785375,60.44817352294922,11.006331443786621,9,False
baseline-100.json,59,701a7444909d1ef1521f71abca56ed3448cc89fb,1,12116,main,77.98158299999999,61.22192192077637,0.2920055389404297,4,False
baseline-100.json,60,a11dfcff8921247c119b9356ae1c4bbd3a7f7f57,1,4914,main,73.888166,61.22192192077637,0.3157625198364258,5,False
baseline-100.json,60,a11dfcff8921247c119b9356ae1c4bbd3a7f7f57,1,4914,manual,71.835,60.44817352294922,11.026963233947754,9,False
